Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR
23/01/2026 17:23:44;128;-52;-55;0;100.0
23/01/2026 17:23:45;129;-52;-55;0;100.0
23/01/2026 17:23:46;130;-52;-55;0;100.0
23/01/2026 17:23:47;131;-52;-55;0;100.0
23/01/2026 17:23:48;132;-52;-55;0;100.0
23/01/2026 17:23:49;133;-52;-55;0;100.0
23/01/2026 17:23:50;134;-52;-55;0;100.0
23/01/2026 17:23:51;135;-52;-55;0;100.0
23/01/2026 17:23:52;136;-52;-55;0;100.0
23/01/2026 17:23:53;137;-52;-55;0;100.0
23/01/2026 17:23:54;138;-52;-55;0;100.0
23/01/2026 17:23:55;139;-52;-55;0;100.0
23/01/2026 17:23:56;140;-52;-55;0;100.0
23/01/2026 17:23:57;141;-52;-55;0;100.0
23/01/2026 17:23:58;142;-52;-55;0;100.0
23/01/2026 17:23:59;143;-52;-55;0;100.0
23/01/2026 17:24:00;144;-52;-55;0;100.0
23/01/2026 17:24:01;145;-52;-55;0;100.0
23/01/2026 17:24:02;146;-52;-55;0;100.0
23/01/2026 17:24:03;147;-52;-55;0;100.0
23/01/2026 17:24:04;148;-52;-55;0;100.0
23/01/2026 17:24:05;149;-52;-55;0;100.0
23/01/2026 17:24:06;150;-52;-55;0;100.0
23/01/2026 17:24:07;151;-52;-55;0;100.0
23/01/2026 17:24:08;152;-52;-55;0;100.0
23/01/2026 17:24:09;153;-52;-55;0;100.0
23/01/2026 17:24:10;154;-52;-55;0;100.0
23/01/2026 17:24:11;155;-52;-55;0;100.0
23/01/2026 17:24:12;156;-52;-55;0;100.0
23/01/2026 17:24:13;157;-52;-55;0;100.0
23/01/2026 17:24:14;158;-52;-55;0;100.0
23/01/2026 17:24:15;159;-52;-55;0;100.0
23/01/2026 17:24:16;160;-52;-55;0;100.0
23/01/2026 17:24:17;161;-52;-55;0;100.0
23/01/2026 17:24:18;162;-52;-55;0;100.0
23/01/2026 17:24:19;163;-52;-55;0;100.0
23/01/2026 17:24:20;164;-52;-55;0;100.0
23/01/2026 17:24:21;165;-52;-55;0;100.0
23/01/2026 17:24:22;166;-52;-55;0;100.0
23/01/2026 17:24:23;167;-52;-55;0;100.0
23/01/2026 17:24:24;168;-52;-55;0;100.0
23/01/2026 17:24:25;169;-52;-55;0;100.0
23/01/2026 17:24:26;170;-52;-55;0;100.0
23/01/2026 17:24:27;171;-52;-55;0;100.0
23/01/2026 17:24:28;172;-52;-55;0;100.0
23/01/2026 17:24:29;173;-52;-55;0;100.0
23/01/2026 17:24:30;174;-52;-55;0;100.0
23/01/2026 17:24:31;175;-52;-55;0;100.0
23/01/2026 17:24:32;176;-52;-55;0;100.0
23/01/2026 17:24:33;177;-52;-55;0;100.0
23/01/2026 17:24:34;178;-52;-55;0;100.0
23/01/2026 17:24:35;179;-52;-55;0;100.0
23/01/2026 17:24:36;180;-52;-55;0;100.0
23/01/2026 17:24:37;181;-52;-55;0;100.0
23/01/2026 17:24:38;182;-52;-55;0;100.0
23/01/2026 17:24:39;183;-52;-55;0;100.0
23/01/2026 17:24:40;184;-52;-55;0;100.0
23/01/2026 17:24:41;185;-52;-55;0;100.0
23/01/2026 17:24:42;186;-52;-55;0;100.0
23/01/2026 17:24:43;187;-52;-55;0;100.0
23/01/2026 17:24:44;188;-52;-55;0;100.0
23/01/2026 17:24:45;189;-52;-55;0;100.0
23/01/2026 17:24:46;190;-52;-55;0;100.0
23/01/2026 17:24:47;191;-52;-55;0;100.0
23/01/2026 17:24:48;192;-52;-55;0;100.0
23/01/2026 17:24:49;193;-52;-55;0;100.0
23/01/2026 17:24:50;194;-52;-55;0;100.0
23/01/2026 17:24:51;195;-52;-55;0;100.0
23/01/2026 17:24:52;196;-52;-55;0;100.0
23/01/2026 17:24:53;197;-52;-55;0;100.0
23/01/2026 17:24:54;198;-52;-55;0;100.0
23/01/2026 17:24:55;199;-52;-55;0;100.0
23/01/2026 17:24:56;200;-52;-55;0;100.0
23/01/2026 17:24:57;201;-52;-55;0;100.0
23/01/2026 17:24:58;202;-52;-55;0;100.0
23/01/2026 17:24:59;203;-52;-55;0;100.0
23/01/2026 17:25:00;204;-52;-55;0;100.0
23/01/2026 17:25:01;205;-52;-55;0;100.0
23/01/2026 17:25:02;206;-52;-55;0;100.0
23/01/2026 17:25:03;207;-52;-55;0;100.0
23/01/2026 17:25:04;208;-52;-55;0;100.0
23/01/2026 17:25:05;209;-52;-55;0;100.0
23/01/2026 17:25:06;210;-52;-55;0;100.0
23/01/2026 17:25:07;211;-52;-55;0;100.0
23/01/2026 17:25:08;212;-52;-55;0;100.0
23/01/2026 17:25:09;213;-52;-55;0;100.0
23/01/2026 17:25:10;214;-52;-55;0;100.0
23/01/2026 17:25:11;215;-52;-55;0;100.0
23/01/2026 17:25:12;216;-52;-55;0;100.0
23/01/2026 17:25:13;217;-52;-55;0;100.0
23/01/2026 17:25:14;218;-52;-55;0;100.0
23/01/2026 17:25:15;219;-52;-55;0;100.0
23/01/2026 17:25:16;220;-52;-55;0;100.0
23/01/2026 17:25:17;221;-52;-55;0;100.0
23/01/2026 17:25:18;222;-52;-55;0;100.0
23/01/2026 17:25:19;223;-52;-55;0;100.0
23/01/2026 17:25:20;224;-52;-55;0;100.0
23/01/2026 17:25:21;225;-52;-55;0;100.0
23/01/2026 17:25:22;226;-52;-55;0;100.0
23/01/2026 17:25:23;227;-52;-55;0;100.0
23/01/2026 17:25:24;228;-52;-55;0;100.0
23/01/2026 17:25:25;229;-52;-55;0;100.0
23/01/2026 17:25:26;230;-52;-55;0;100.0
23/01/2026 17:25:27;231;-52;-55;0;100.0
23/01/2026 17:25:28;232;-52;-55;0;100.0
23/01/2026 17:25:29;233;-52;-55;0;100.0
23/01/2026 17:25:30;234;-52;-55;0;100.0
23/01/2026 17:25:31;235;-52;-55;0;100.0
23/01/2026 17:25:32;236;-52;-55;0;100.0
23/01/2026 17:25:33;237;-52;-55;0;100.0
23/01/2026 17:25:34;238;-52;-55;0;100.0
23/01/2026 17:25:35;239;-52;-55;0;100.0
23/01/2026 17:25:36;240;-52;-55;0;100.0
23/01/2026 17:25:37;241;-52;-55;0;100.0
23/01/2026 17:25:38;242;-52;-55;0;100.0
23/01/2026 17:25:39;243;-52;-55;0;100.0
23/01/2026 17:25:40;244;-52;-55;0;100.0
23/01/2026 17:25:41;245;-52;-55;0;100.0
23/01/2026 17:25:42;246;-52;-55;0;100.0
23/01/2026 17:25:43;247;-52;-55;0;100.0
23/01/2026 17:25:44;248;-52;-55;0;100.0
23/01/2026 17:25:45;249;-52;-55;0;100.0
23/01/2026 17:25:46;250;-52;-55;0;100.0
23/01/2026 17:25:47;251;-52;-55;0;100.0
23/01/2026 17:25:48;252;-52;-55;0;100.0
23/01/2026 17:25:49;253;-52;-55;0;100.0
23/01/2026 17:25:50;254;-52;-55;0;100.0
23/01/2026 17:25:51;255;-52;-55;0;100.0
23/01/2026 17:25:52;256;-52;-55;0;100.0
23/01/2026 17:25:53;257;-52;-55;0;100.0
23/01/2026 17:25:54;258;-52;-55;0;100.0
23/01/2026 17:25:55;259;-52;-55;0;100.0
23/01/2026 17:25:56;260;-52;-55;0;100.0
23/01/2026 17:25:57;261;-52;-55;0;100.0
23/01/2026 17:25:58;262;-52;-55;0;100.0
23/01/2026 17:25:59;263;-52;-55;0;100.0
23/01/2026 17:26:00;264;-52;-55;0;100.0
23/01/2026 17:26:01;265;-52;-55;0;100.0
23/01/2026 17:26:02;266;-52;-55;0;100.0
23/01/2026 17:26:03;267;-52;-55;0;100.0
23/01/2026 17:26:04;268;-52;-55;0;100.0
23/01/2026 17:26:05;269;-52;-55;0;100.0
23/01/2026 17:26:06;270;-52;-55;0;100.0
23/01/2026 17:26:07;271;-52;-55;0;100.0
23/01/2026 17:26:08;272;-52;-55;0;100.0
23/01/2026 17:26:09;273;-52;-55;0;100.0
23/01/2026 17:26:10;274;-52;-55;0;100.0
23/01/2026 17:26:11;275;-52;-55;0;100.0
23/01/2026 17:26:12;276;-52;-55;0;100.0
23/01/2026 17:26:13;277;-52;-55;0;100.0
23/01/2026 17:26:14;278;-52;-55;0;100.0
23/01/2026 17:26:15;279;-52;-55;0;100.0
23/01/2026 17:26:16;280;-52;-55;0;100.0
23/01/2026 17:26:17;281;-52;-55;0;100.0
23/01/2026 17:26:18;282;-52;-55;0;100.0
23/01/2026 17:26:19;283;-52;-55;0;100.0
23/01/2026 17:26:20;284;-52;-55;0;100.0
23/01/2026 17:26:21;285;-52;-55;0;100.0
23/01/2026 17:26:22;286;-52;-55;0;100.0
23/01/2026 17:26:23;287;-52;-55;0;100.0
23/01/2026 17:26:24;288;-52;-55;0;100.0
23/01/2026 17:26:25;289;-52;-55;0;100.0
23/01/2026 17:26:26;290;-52;-55;0;100.0
23/01/2026 17:26:27;291;-52;-55;0;100.0
23/01/2026 17:26:28;292;-52;-55;0;100.0
23/01/2026 17:26:29;293;-52;-55;0;100.0
23/01/2026 17:26:30;294;-52;-55;0;100.0
23/01/2026 17:26:31;295;-52;-55;0;100.0
23/01/2026 17:26:32;296;-52;-55;0;100.0
23/01/2026 17:26:33;297;-52;-55;0;100.0
23/01/2026 17:26:34;298;-52;-55;0;100.0
23/01/2026 17:26:35;299;-52;-55;0;100.0
23/01/2026 17:26:36;300;-52;-55;0;100.0
23/01/2026 17:31:34;1;-52;-55;0;100.0
23/01/2026 17:31:35;2;-52;-55;0;100.0
23/01/2026 17:31:36;3;-52;-55;0;100.0
23/01/2026 17:31:37;4;-52;-55;0;100.0
23/01/2026 17:31:38;5;-52;-55;0;100.0
23/01/2026 17:31:39;6;-52;-55;0;100.0
23/01/2026 17:31:40;7;-52;-55;0;100.0
23/01/2026 17:31:41;8;-52;-55;0;100.0
23/01/2026 17:31:42;9;-52;-55;0;100.0
23/01/2026 17:31:43;10;-52;-55;0;100.0
23/01/2026 17:31:44;11;-52;-55;0;100.0
23/01/2026 17:31:45;12;-52;-55;0;100.0
23/01/2026 17:31:46;13;-52;-55;0;100.0
23/01/2026 17:31:47;14;-52;-55;0;100.0
23/01/2026 17:31:48;15;-52;-55;0;100.0
23/01/2026 17:31:49;16;-52;-55;0;100.0
23/01/2026 17:31:50;17;-52;-55;0;100.0
23/01/2026 17:31:51;18;-52;-55;0;100.0
23/01/2026 17:31:52;19;-52;-55;0;100.0
23/01/2026 17:31:53;20;-52;-55;0;100.0
23/01/2026 17:31:54;21;-52;-55;0;100.0
23/01/2026 17:31:55;22;-52;-55;0;100.0
23/01/2026 17:31:56;23;-52;-55;0;100.0
23/01/2026 17:31:57;24;-52;-55;0;100.0
23/01/2026 17:31:58;25;-52;-55;0;100.0
23/01/2026 17:31:59;26;-52;-55;0;100.0
23/01/2026 17:32:00;27;-52;-55;0;100.0
23/01/2026 17:32:01;28;-52;-55;0;100.0
23/01/2026 17:32:02;29;-52;-55;0;100.0
23/01/2026 17:32:03;30;-52;-55;0;100.0
23/01/2026 17:32:04;31;-52;-55;0;100.0
23/01/2026 17:32:05;32;-52;-55;0;100.0
23/01/2026 17:32:06;33;-52;-55;0;100.0
23/01/2026 17:32:07;34;-52;-55;0;100.0
23/01/2026 17:32:08;35;-52;-55;0;100.0
23/01/2026 17:32:09;36;-52;-55;0;100.0
23/01/2026 17:32:10;37;-52;-55;0;100.0
23/01/2026 17:32:11;38;-52;-55;0;100.0
23/01/2026 17:32:12;39;-52;-55;0;100.0
23/01/2026 17:32:13;40;-52;-55;0;100.0
23/01/2026 17:32:14;41;-52;-55;0;100.0
23/01/2026 17:32:15;42;-52;-55;0;100.0
23/01/2026 17:32:16;43;-52;-55;0;100.0
23/01/2026 17:32:17;44;-52;-55;0;100.0
23/01/2026 17:32:18;45;-52;-55;0;100.0
23/01/2026 17:32:19;46;-52;-55;0;100.0
23/01/2026 17:32:20;47;-52;-55;0;100.0
23/01/2026 17:32:21;48;-52;-55;0;100.0
23/01/2026 17:32:22;49;-52;-55;0;100.0
23/01/2026 17:32:23;50;-52;-55;0;100.0
23/01/2026 17:32:24;51;-52;-55;0;100.0
23/01/2026 17:32:25;52;-52;-55;0;100.0
23/01/2026 17:32:26;53;-52;-55;0;100.0
23/01/2026 17:32:27;54;-52;-55;0;100.0
23/01/2026 17:32:28;55;-52;-55;0;100.0
23/01/2026 17:32:29;56;-52;-55;0;100.0
23/01/2026 17:32:30;57;-52;-55;0;100.0
23/01/2026 17:32:31;58;-52;-55;0;100.0
23/01/2026 17:32:32;59;-52;-55;0;100.0
23/01/2026 17:32:33;60;-52;-55;0;100.0
23/01/2026 17:32:34;61;-52;-55;0;100.0
23/01/2026 17:32:35;62;-52;-55;0;100.0
23/01/2026 17:32:36;63;-52;-55;0;100.0
23/01/2026 17:32:37;64;-52;-55;0;100.0
23/01/2026 17:32:38;65;-52;-55;0;100.0
23/01/2026 17:32:39;66;-52;-55;0;100.0
23/01/2026 17:32:40;67;-52;-55;0;100.0
23/01/2026 17:32:41;68;-52;-55;0;100.0
23/01/2026 17:32:42;69;-52;-55;0;100.0
23/01/2026 17:32:43;70;-52;-55;0;100.0
23/01/2026 17:32:44;71;-52;-55;0;100.0
23/01/2026 17:32:45;72;-52;-55;0;100.0
23/01/2026 17:32:46;73;-52;-55;0;100.0
23/01/2026 17:32:47;74;-52;-55;0;100.0
23/01/2026 17:32:48;75;-52;-55;0;100.0
23/01/2026 17:32:49;76;-52;-55;0;100.0
23/01/2026 17:32:50;77;-52;-55;0;100.0
23/01/2026 17:32:51;78;-52;-55;0;100.0
23/01/2026 17:32:52;79;-52;-55;0;100.0
23/01/2026 17:32:53;80;-52;-55;0;100.0
23/01/2026 17:32:54;81;-52;-55;0;100.0
23/01/2026 17:32:55;82;-52;-55;0;100.0
23/01/2026 17:32:56;83;-52;-55;0;100.0
23/01/2026 17:32:57;84;-52;-55;0;100.0
23/01/2026 17:32:58;85;-52;-55;0;100.0
23/01/2026 17:32:59;86;-52;-55;0;100.0
23/01/2026 17:33:00;87;-52;-55;0;100.0
23/01/2026 17:33:01;88;-52;-55;0;100.0
23/01/2026 17:33:02;89;-52;-55;0;100.0
23/01/2026 17:33:03;90;-52;-55;0;100.0
23/01/2026 17:33:04;91;-52;-55;0;100.0
23/01/2026 17:33:05;92;-52;-55;0;100.0
23/01/2026 17:33:06;93;-52;-55;0;100.0
23/01/2026 17:33:07;94;-52;-55;0;100.0
23/01/2026 17:33:08;95;-52;-55;0;100.0
23/01/2026 17:33:09;96;-52;-55;0;100.0
23/01/2026 17:33:10;97;-52;-55;0;100.0
23/01/2026 17:33:11;98;-52;-55;0;100.0
23/01/2026 17:33:12;99;-52;-55;0;100.0
23/01/2026 17:33:13;100;-52;-55;0;100.0
23/01/2026 17:33:14;101;-52;-55;0;100.0
23/01/2026 17:33:15;102;-52;-55;0;100.0
23/01/2026 17:33:16;103;-52;-55;0;100.0
23/01/2026 17:33:17;104;-52;-55;0;100.0
23/01/2026 17:33:18;105;-52;-55;0;100.0
23/01/2026 17:33:19;106;-52;-55;0;100.0
23/01/2026 17:33:20;107;-52;-55;0;100.0
23/01/2026 17:33:21;108;-52;-55;0;100.0
23/01/2026 17:33:22;109;-52;-55;0;100.0
23/01/2026 17:33:23;110;-52;-55;0;100.0
23/01/2026 17:33:24;111;-52;-55;0;100.0
23/01/2026 17:33:25;112;-52;-55;0;100.0
23/01/2026 17:33:26;113;-52;-55;0;100.0
23/01/2026 17:33:27;114;-52;-55;0;100.0
23/01/2026 17:33:28;115;-52;-55;0;100.0
23/01/2026 17:33:29;116;-52;-55;0;100.0
23/01/2026 17:33:30;117;-52;-55;0;100.0
23/01/2026 17:33:31;118;-52;-55;0;100.0
23/01/2026 17:33:32;119;-52;-55;0;100.0
23/01/2026 17:33:33;120;-52;-55;0;100.0
23/01/2026 17:33:34;121;-52;-55;0;100.0
23/01/2026 17:33:35;122;-52;-55;0;100.0
23/01/2026 17:33:36;123;-52;-55;0;100.0
23/01/2026 17:33:37;124;-52;-55;0;100.0
23/01/2026 17:33:38;125;-52;-55;0;100.0
23/01/2026 17:33:39;126;-52;-55;0;100.0
23/01/2026 17:33:40;127;-52;-55;0;100.0
23/01/2026 17:33:41;128;-52;-55;0;100.0
23/01/2026 17:33:42;129;-52;-55;0;100.0
23/01/2026 17:33:43;130;-52;-55;0;100.0
23/01/2026 17:33:44;131;-52;-55;0;100.0
23/01/2026 17:33:45;132;-52;-55;0;100.0
23/01/2026 17:33:46;133;-52;-55;0;100.0
23/01/2026 17:33:47;134;-52;-55;0;100.0
23/01/2026 17:33:48;135;-52;-55;0;100.0
23/01/2026 17:33:49;136;-52;-55;0;100.0
23/01/2026 17:33:50;137;-52;-55;0;100.0
23/01/2026 17:33:51;138;-52;-55;0;100.0
23/01/2026 17:33:52;139;-52;-55;0;100.0
23/01/2026 17:33:53;140;-52;-55;0;100.0
23/01/2026 17:33:54;141;-52;-55;0;100.0
23/01/2026 17:33:55;142;-52;-55;0;100.0
23/01/2026 17:33:56;143;-52;-55;0;100.0
23/01/2026 17:33:57;144;-52;-55;0;100.0
23/01/2026 17:33:58;145;-52;-55;0;100.0
23/01/2026 17:33:59;146;-52;-55;0;100.0
23/01/2026 17:34:00;147;-52;-55;0;100.0
23/01/2026 17:34:01;148;-52;-55;0;100.0
23/01/2026 17:34:02;149;-52;-55;0;100.0
23/01/2026 17:34:03;150;-52;-55;0;100.0
23/01/2026 17:34:04;151;-52;-55;0;100.0
23/01/2026 17:34:05;152;-52;-55;0;100.0
23/01/2026 17:34:06;153;-52;-55;0;100.0
23/01/2026 17:34:07;154;-52;-55;0;100.0
23/01/2026 17:34:08;155;-52;-55;0;100.0
23/01/2026 17:34:09;156;-52;-55;0;100.0
23/01/2026 17:34:10;157;-52;-55;0;100.0
23/01/2026 17:34:11;158;-52;-55;0;100.0
23/01/2026 17:34:12;159;-52;-55;0;100.0
23/01/2026 17:34:13;160;-52;-55;0;100.0
23/01/2026 17:34:14;161;-52;-55;0;100.0
23/01/2026 17:34:15;162;-52;-55;0;100.0
23/01/2026 17:34:16;163;-52;-55;0;100.0
23/01/2026 17:34:17;164;-52;-55;0;100.0
23/01/2026 17:34:18;165;-52;-55;0;100.0
23/01/2026 17:34:19;166;-52;-55;0;100.0
23/01/2026 17:34:20;167;-52;-55;0;100.0
23/01/2026 17:34:21;168;-52;-55;0;100.0
23/01/2026 17:34:22;169;-52;-55;0;100.0
23/01/2026 17:34:23;170;-52;-55;0;100.0
23/01/2026 17:34:24;171;-52;-55;0;100.0
23/01/2026 17:34:25;172;-52;-55;0;100.0
23/01/2026 17:34:26;173;-52;-55;0;100.0
23/01/2026 17:34:27;174;-52;-55;0;100.0
23/01/2026 17:34:28;175;-52;-55;0;100.0
23/01/2026 17:34:29;176;-52;-55;0;100.0
23/01/2026 17:34:30;177;-52;-55;0;100.0
23/01/2026 17:34:31;178;-52;-55;0;100.0
23/01/2026 17:34:32;179;-52;-55;0;100.0
23/01/2026 17:34:33;180;-52;-55;0;100.0
23/01/2026 17:34:34;181;-52;-55;0;100.0
23/01/2026 17:34:35;182;-52;-55;0;100.0
23/01/2026 17:34:36;183;-52;-55;0;100.0
23/01/2026 17:34:37;184;-52;-55;0;100.0
23/01/2026 17:34:38;185;-52;-55;0;100.0
23/01/2026 17:34:39;186;-52;-55;0;100.0
23/01/2026 17:34:40;187;-52;-55;0;100.0
23/01/2026 17:34:41;188;-52;-55;0;100.0
23/01/2026 17:34:42;189;-52;-55;0;100.0
23/01/2026 17:34:43;190;-52;-55;0;100.0
23/01/2026 17:34:44;191;-52;-55;0;100.0
23/01/2026 17:34:45;192;-52;-55;0;100.0
23/01/2026 17:34:46;193;-52;-55;0;100.0
23/01/2026 17:34:47;194;-52;-55;0;100.0
23/01/2026 17:34:48;195;-52;-55;0;100.0
23/01/2026 17:34:49;196;-52;-55;0;100.0
23/01/2026 17:34:50;197;-52;-55;0;100.0
23/01/2026 17:34:51;198;-52;-55;0;100.0
23/01/2026 17:34:52;199;-52;-55;0;100.0
23/01/2026 17:34:53;200;-52;-55;0;100.0
23/01/2026 17:34:54;201;-52;-55;0;100.0
23/01/2026 17:34:55;202;-52;-55;0;100.0
23/01/2026 17:34:56;203;-52;-55;0;100.0
23/01/2026 17:34:57;204;-52;-55;0;100.0
23/01/2026 17:34:58;205;-52;-55;0;100.0
23/01/2026 17:34:59;206;-52;-55;0;100.0
23/01/2026 17:35:00;207;-52;-55;0;100.0
23/01/2026 17:35:01;208;-52;-55;0;100.0
23/01/2026 17:35:02;209;-52;-55;0;100.0
23/01/2026 17:35:03;210;-52;-55;0;100.0
23/01/2026 17:35:04;211;-52;-55;0;100.0
23/01/2026 17:35:05;212;-52;-55;0;100.0
23/01/2026 17:35:06;213;-52;-55;0;100.0
23/01/2026 17:35:07;214;-52;-55;0;100.0
23/01/2026 17:35:08;215;-52;-55;0;100.0
